customer_id,first_name,last_name,city,state,signup_date,customer_segment
17137,Sneha,Clark,Chennai,Tamil Nadu,2024-03-15,Regular
17138,Emma,Taylor,Mumbai,Andhra Pradesh,2021-04-21,Regular
17139,Sanjay,Patel,,West Bengal,2023-02-09,Regular
17140,Rohan,Thomas,Visakhapatnam,Maharashtra,2021-10-11,Regular
17141,Vikram,Nair,Bengaluru,Rajasthan,2023-01-17,Regular
17142,Riya,Wilson,Mumbai,Andhra Pradesh,2025-04-26,Regular
17143,Sophia,Martin,Hyderabad,Tamil Nadu,2024-03-31,New
17144,Rahul,Walker,Hyderabad,Delhi,2024-09-12,Regular
17145,Sanjay,Walker,Mumbai,Maharashtra,2021-03-03,Regular
17146,Rohan,Clark,Jaipur,Maharashtra,2024-05-07,New
17147,Olivia,Brown,Bengaluru,Andhra Pradesh,2024-10-17,Premium
17148,Ananya,Verma,Kolkata,West Bengal,2023-12-10,New
17149,Aditya,Verma,Mumbai,Telangana,2024-06-05,Regular
17150,Rohan,White,Delhi,Delhi,2021-03-18,Premium
17151,Sneha,Singh,Visakhapatnam,West Bengal,2024-03-27,Regular
17152,Kiran,Brown,Visakhapatnam,Delhi,2024-08-30,Regular
17153,Rahul,Taylor,Visakhapatnam,Tamil Nadu,2022-01-05,Regular
17154,Emma,Sharma,Pune,West Bengal,2023-01-24,New
17155,Ananya,Wilson,Hyderabad,Rajasthan,2022-11-08,Regular
17156,Aditya,Gupta,Jaipur,Telangana,2021-06-07,Regular
17157,Aisha,Gupta,Jaipur,Delhi,2021-07-25,New
17158,Aisha,Wilson,Visakhapatnam,Rajasthan,2022-04-27,New
17159,Vikram,Sharma,Pune,Maharashtra,2021-06-24,Premium
17160,Arjun,Patel,Chennai,Tamil Nadu,2023-03-15,New
17161,Aarav,Mehta,Bengaluru,Karnataka,2021-03-31,Premium
17162,Riya,Smith,Mumbai,Karnataka,2021-01-22,New
17163,Kavya,Kumar,Mumbai,Maharashtra,2023-10-04,Regular
17164,Riya,Nair,Chennai,Andhra Pradesh,2022-02-08,Regular
17165,Kavya,Rao,Jaipur,Karnataka,2022-08-28,Regular
17166,Ananya,Brown,Kolkata,Karnataka,2022-06-22,Regular
17167,Sneha,Rao,Chennai,Rajasthan,2023-01-21,New
17168,Aisha,Sharma,Kolkata,Rajasthan,2023-01-13,Regular
17169,Kiran,Brown,Vijayawada,Karnataka,2021-08-02,Regular
17170,Daniel,Clark,Delhi,Maharashtra,2021-01-04,Regular
17171,Olivia,Smith,Jaipur,Maharashtra,2022-12-11,Regular
17172,Emma,Nair,Jaipur,Tamil Nadu,2023-06-24,Regular
17173,Sophia,Mehta,Pune,Karnataka,2024-05-14,New
17174,Kiran,Kumar,Pune,Telangana,2021-11-13,New
17175,Rahul,Singh,Chennai,Delhi,2021-05-15,New
17176,Priya,Verma,Vijayawada,Telangana,2023-08-14,Regular
17177,Aisha,Smith,Jaipur,Delhi,2024-12-14,Premium
17178,Riya,Mehta,Kolkata,Telangana,2022-01-18,New
17179,Kiran,White,Chennai,Karnataka,2021-05-18,New
17180,Aditya,Wilson,Delhi,Telangana,2022-10-07,Premium
17181,Ananya,Sharma,Vijayawada,Maharashtra,2023-06-17,New
17182,Emma,Brown,Hyderabad,Tamil Nadu,2023-09-25,Regular
17183,Arjun,Smith,Delhi,Tamil Nadu,2021-06-30,Regular
17184,Rohan,Sharma,Kolkata,Tamil Nadu,2023-11-17,Regular
17185,Sanjay,Nair,Delhi,Rajasthan,2022-07-04,Regular
17186,Emma,Lewis,Kolkata,Maharashtra,2021-02-18,Premium
17187,Priya,Nair,Visakhapatnam,Andhra Pradesh,2025-01-15,Regular
17188,Arjun,Mehta,Bengaluru,Karnataka,2023-05-07,Regular
17189,Aditya,Singh,Delhi,Maharashtra,2022-05-04,New
17190,Aarav,Reddy,Vijayawada,Telangana,2024-07-30,New
17191,Priya,Rao,Visakhapatnam,Tamil Nadu,2024-06-29,Premium
17192,Sophia,Thomas,Pune,Telangana,2021-11-27,Premium
17193,Sneha,White,Jaipur,Telangana,2025-03-18,Regular
17194,Olivia,Taylor,Mumbai,Karnataka,2023-05-02,New
17195,Aisha,Clark,Pune,Karnataka,2022-02-24,Regular
17196,Olivia,Wilson,Visakhapatnam,Tamil Nadu,2022-12-18,New
17197,Rohan,Taylor,Pune,West Bengal,2021-10-28,Regular
17198,Sophia,Verma,Mumbai,Karnataka,2024-09-21,Regular
17199,Sanjay,Reddy,Delhi,Delhi,2022-03-06,Regular
17200,Ananya,Verma,Kolkata,Tamil Nadu,2022-12-04,Regular
17201,Meera,Lewis,Jaipur,Maharashtra,2021-04-20,Regular
17202,Aditya,Brown,Kolkata,Rajasthan,2025-02-19,Premium
17203,Aditya,Thomas,Bengaluru,Maharashtra,2022-04-30,New
17204,Rahul,Reddy,Hyderabad,Tamil Nadu,2023-11-10,New
17205,Aarav,Singh,Jaipur,Karnataka,2022-07-19,Regular
17206,Neha,Gupta,Pune,Karnataka,2023-06-18,New
17207,Sophia,Nair,Chennai,Andhra Pradesh,2023-06-16,New
17208,Sanjay,White,Chennai,West Bengal,2022-04-13,New
17209,Ananya,Mehta,Bengaluru,Tamil Nadu,2022-11-23,New
17210,Daniel,Taylor,Bengaluru,Maharashtra,2023-08-13,Regular
17211,Riya,Wilson,Vijayawada,Delhi,2021-12-14,Premium
17212,Aarav,Verma,Kolkata,Telangana,2021-07-29,Regular
17213,Neha,White,Delhi,Rajasthan,2021-10-13,Regular
17214,Rahul,Singh,Hyderabad,Andhra Pradesh,2022-10-28,New
17215,Sanjay,Sharma,Kolkata,Delhi,2021-12-09,Regular
17216,Sanjay,Martin,Jaipur,West Bengal,2022-04-01,Regular
17217,Kavya,Taylor,Jaipur,Telangana,2024-01-03,Regular
17218,Vikram,Gupta,Mumbai,Rajasthan,2023-12-09,Regular
17219,Aditya,Lewis,Kolkata,West Bengal,2025-02-18,Regular
17220,Sanjay,Patel,Chennai,Rajasthan,2024-05-07,New
17221,Kiran,Gupta,Visakhapatnam,Andhra Pradesh,2022-11-11,Regular
17222,Meera,Patel,Jaipur,Delhi,2025-01-25,Regular
17223,Kiran,Patel,Chennai,Tamil Nadu,2025-01-13,Regular
17224,Rohan,Martin,Pune,West Bengal,2021-12-22,Premium
17225,Neha,Martin,Chennai,Delhi,2021-10-02,New
17226,Kavya,Wilson,Kolkata,Maharashtra,2024-11-16,New
17227,Aarav,Lewis,Chennai,West Bengal,2024-11-25,Regular
17228,Olivia,Reddy,Kolkata,Rajasthan,2024-09-15,Regular
17229,Daniel,Wilson,Jaipur,Karnataka,2023-01-07,New
17230,Kavya,Kumar,Visakhapatnam,Delhi,2024-10-11,New
17231,Sneha,White,Bengaluru,Andhra Pradesh,2024-05-15,New
17232,Meera,Wilson,Bengaluru,Tamil Nadu,2024-03-30,New
17233,Ananya,Thomas,Visakhapatnam,Tamil Nadu,2023-08-22,Regular
17234,Kiran,Smith,Hyderabad,Telangana,2022-03-05,New
17235,Kiran,Nair,Pune,Tamil Nadu,2024-04-10,Regular
17236,Vikram,Taylor,Jaipur,Delhi,2024-11-05,Regular
17237,Emma,Clark,Pune,Rajasthan,2024-11-16,Regular
17238,Rohan,Patel,Hyderabad,Delhi,2023-08-18,Premium
17239,Aditya,Lewis,Jaipur,Tamil Nadu,2021-03-05,New
17240,Sophia,Martin,Vijayawada,Andhra Pradesh,2024-03-30,New
17241,Neha,Reddy,Mumbai,Karnataka,2022-02-10,New
17242,Kavya,Walker,Kolkata,Karnataka,2021-11-25,New
17243,Sanjay,Patel,Kolkata,Delhi,2021-05-06,Regular
17244,Aditya,Wilson,Delhi,Andhra Pradesh,2021-09-09,New
17245,Aisha,Kumar,Jaipur,Karnataka,2023-02-24,Regular
17246,Priya,Patel,Vijayawada,Telangana,2022-03-19,Premium
17247,Rahul,Wilson,Chennai,West Bengal,2022-09-03,New
17248,Emma,Taylor,Jaipur,Delhi,2023-03-30,New
17249,Ananya,Taylor,Jaipur,West Bengal,2023-04-24,Regular
17250,Meera,Rao,Hyderabad,Maharashtra,2022-10-29,Regular
17251,Rohan,Clark,Chennai,Telangana,2022-12-26,New
17252,Sneha,Sharma,Kolkata,Tamil Nadu,2024-11-21,Regular
17253,Riya,Lewis,Visakhapatnam,Maharashtra,2022-03-29,New
17254,Olivia,Rao,Vijayawada,Maharashtra,2021-01-21,Regular
17255,Sanjay,Wilson,Delhi,Rajasthan,2024-07-04,Regular
17256,Meera,Walker,Mumbai,Karnataka,2021-05-09,New
17257,Daniel,Gupta,Hyderabad,Tamil Nadu,2024-05-24,New
17258,Kavya,Verma,Visakhapatnam,Karnataka,2022-06-05,Regular
17259,Rahul,Clark,Delhi,Delhi,2024-09-08,Regular
17260,Vikram,Lewis,Pune,Andhra Pradesh,2021-09-26,Premium
17261,Sanjay,Singh,Jaipur,Rajasthan,2021-09-21,Regular
17262,Rahul,Brown,Bengaluru,Karnataka,2022-10-13,Regular
17263,Riya,Rao,Chennai,Maharashtra,2022-11-02,Regular
17264,Sophia,Brown,Visakhapatnam,West Bengal,2024-02-23,Regular
17265,Neha,Nair,Chennai,Telangana,2023-11-02,New
17266,Sneha,Sharma,Jaipur,West Bengal,2025-05-09,New
17267,Riya,Walker,Visakhapatnam,Karnataka,2023-12-20,Regular
17268,Ananya,Wilson,Hyderabad,Telangana,2021-11-20,New
17269,Priya,Mehta,Pune,Telangana,2021-05-22,New
17270,Sneha,Kumar,Vijayawada,Rajasthan,2022-03-02,New
17271,Rohan,Reddy,Pune,West Bengal,2025-04-23,Premium
17272,Arjun,Mehta,Chennai,Andhra Pradesh,2024-05-14,Regular
17273,Sneha,Wilson,Hyderabad,West Bengal,2024-03-31,Regular
17274,Emma,Gupta,Hyderabad,Andhra Pradesh,2022-03-12,Premium
17275,Arjun,Martin,Bengaluru,Maharashtra,2023-01-21,Regular
17276,Sanjay,Nair,Chennai,Andhra Pradesh,2024-01-31,Regular
17277,Aditya,Sharma,Mumbai,Telangana,2025-02-24,Regular
17278,Emma,Brown,Visakhapatnam,Delhi,2023-07-23,Regular
17279,Neha,Patel,Delhi,Andhra Pradesh,2021-02-04,Premium
17280,Neha,Sharma,Bengaluru,Rajasthan,2024-09-29,Regular
17281,Kavya,Kumar,Hyderabad,Tamil Nadu,2025-02-03,Regular
17282,Aditya,Gupta,Bengaluru,Karnataka,2021-02-23,Regular
17283,Aisha,Brown,Mumbai,West Bengal,2022-09-20,Regular
17284,Aarav,White,Vijayawada,Telangana,2025-04-17,Regular
17285,Rahul,Singh,Hyderabad,Andhra Pradesh,2025-03-06,New
17286,Emma,Reddy,Pune,West Bengal,2025-03-23,New
17287,Meera,Patel,Pune,West Bengal,2025-04-10,New
17288,Vikram,Rao,Bengaluru,Tamil Nadu,2021-02-05,Regular
17289,Ananya,Singh,Hyderabad,Telangana,2021-08-30,New
17290,Arjun,Rao,Chennai,Delhi,2023-03-11,Premium
17291,Meera,White,Bengaluru,Tamil Nadu,2023-08-24,New
17292,Riya,Nair,Vijayawada,Maharashtra,2022-10-05,New
17293,Aditya,Wilson,Jaipur,Karnataka,2022-03-05,Regular
17294,Kiran,Taylor,Kolkata,Tamil Nadu,2022-02-11,New
17295,Sanjay,Kumar,Vijayawada,Andhra Pradesh,2023-08-24,New
17296,Kiran,Singh,Vijayawada,Rajasthan,2025-04-14,New
17297,Aditya,Verma,Visakhapatnam,Tamil Nadu,2024-08-15,Regular
17298,Sanjay,Mehta,Hyderabad,Karnataka,2021-10-07,New
17299,Ananya,Sharma,Jaipur,Telangana,2021-08-25,Regular
17300,Olivia,Wilson,Pune,Karnataka,2022-02-26,New
17301,Riya,Rao,Delhi,Telangana,2024-03-19,New
17302,Aditya,Rao,Vijayawada,West Bengal,2021-01-14,New
17303,Daniel,Wilson,Pune,West Bengal,2024-02-02,New
17304,Sanjay,Walker,Chennai,Andhra Pradesh,2023-07-18,Regular
17305,Daniel,Lewis,Hyderabad,Tamil Nadu,2023-11-22,Regular
17306,Rohan,White,Bengaluru,Andhra Pradesh,2024-10-09,Regular
17307,Neha,Verma,Hyderabad,Karnataka,2023-08-04,Premium
17308,Sanjay,Kumar,Mumbai,Karnataka,2023-09-23,New
17309,Riya,Singh,Vijayawada,Rajasthan,2023-02-08,Premium
17310,Rohan,Rao,Mumbai,Rajasthan,2023-11-09,Regular
17311,Olivia,Rao,Delhi,Delhi,2022-09-01,Regular
17312,Arjun,Singh,Bengaluru,Delhi,2021-04-17,Premium
17313,Neha,Patel,Delhi,West Bengal,2021-02-10,New
17314,Vikram,Patel,Jaipur,Andhra Pradesh,2024-02-18,Regular
17315,Olivia,Taylor,Mumbai,Karnataka,2023-10-17,Regular
17316,Ananya,Mehta,Pune,Telangana,2022-10-17,Regular
17317,Meera,Sharma,Jaipur,Karnataka,2024-04-09,New
17318,Olivia,Smith,Kolkata,Tamil Nadu,2023-01-28,New
17319,Neha,Clark,Mumbai,Karnataka,2022-02-12,Premium
17320,Arjun,Verma,Bengaluru,Delhi,2023-07-26,Regular
17321,Sanjay,Rao,Jaipur,Karnataka,2022-08-28,New
17322,Sanjay,Gupta,Kolkata,Delhi,2025-04-10,New
17323,Daniel,Nair,Hyderabad,West Bengal,2024-02-28,Regular
17324,Daniel,Gupta,Delhi,Telangana,2024-04-12,New
17325,Priya,Walker,Jaipur,Tamil Nadu,2024-01-06,New
17326,Olivia,White,Jaipur,Delhi,2023-12-31,Premium
17327,Sanjay,Rao,Bengaluru,Telangana,2024-05-21,New
17328,Meera,Walker,Pune,West Bengal,2022-11-23,New
17329,Kiran,Lewis,Jaipur,Andhra Pradesh,2024-08-07,Regular
17330,Sanjay,Reddy,Vijayawada,Tamil Nadu,2021-02-25,New
17331,Aditya,Mehta,Delhi,Telangana,2023-12-03,New
17332,Ananya,Taylor,Mumbai,Delhi,2023-05-12,Regular
17333,Rohan,Verma,Vijayawada,Andhra Pradesh,2021-01-14,Regular
17334,Sanjay,Mehta,Delhi,Tamil Nadu,2023-11-24,Regular
17335,Rohan,Mehta,Delhi,Andhra Pradesh,2021-01-04,Regular
17336,Rahul,Taylor,Jaipur,Andhra Pradesh,2024-02-01,Regular
17337,Sophia,Gupta,Mumbai,Tamil Nadu,2023-04-19,Regular
17338,Kiran,Smith,Kolkata,Delhi,2023-08-31,Regular
17339,Rahul,Singh,Hyderabad,Telangana,2023-09-03,Regular
17340,Sneha,Lewis,Vijayawada,Delhi,2022-04-26,New
17341,Olivia,Reddy,Delhi,Rajasthan,2023-09-23,Regular
17342,Kiran,Reddy,Visakhapatnam,Rajasthan,2021-12-20,New
17343,Emma,Sharma,Mumbai,Karnataka,2024-04-28,New
17344,Kavya,Rao,Jaipur,West Bengal,2021-05-25,Premium
17345,Aisha,Wilson,Delhi,Telangana,2021-08-15,New
17346,Aditya,White,Chennai,Tamil Nadu,2024-01-30,New
17347,Aarav,Mehta,Bengaluru,Andhra Pradesh,2021-04-03,New
17348,Rohan,Patel,Bengaluru,West Bengal,2025-04-03,Regular
17349,Daniel,Nair,Mumbai,Maharashtra,2021-02-19,Regular
17350,Riya,Kumar,Delhi,Rajasthan,2023-04-21,Regular
17351,Riya,Mehta,Visakhapatnam,Andhra Pradesh,2025-04-24,Regular
17352,Olivia,Martin,Jaipur,Telangana,2023-12-14,Regular
17353,Kiran,Sharma,Kolkata,Telangana,2023-10-09,Premium
17354,Rohan,Thomas,Pune,West Bengal,2024-01-14,Regular
17355,Daniel,Singh,Kolkata,Rajasthan,2024-02-04,New
17356,Sneha,Taylor,Mumbai,Karnataka,2021-09-16,Premium
17357,Aditya,Clark,Chennai,Delhi,2022-05-09,New
17358,Aditya,Thomas,Delhi,Andhra Pradesh,2021-11-03,Regular
17359,Olivia,Taylor,Visakhapatnam,Andhra Pradesh,2021-12-05,New
17360,Arjun,Taylor,Hyderabad,West Bengal,2021-11-30,Regular
17361,Arjun,Patel,Bengaluru,Rajasthan,2023-10-18,Premium
17362,Aisha,Kumar,Bengaluru,Rajasthan,2025-02-01,Regular
17363,Aarav,Nair,Chennai,Andhra Pradesh,2023-06-14,Regular
17364,Vikram,Wilson,Bengaluru,West Bengal,2021-01-25,Premium
17365,Sophia,Wilson,Bengaluru,Rajasthan,2024-01-13,Regular
17366,Ananya,Thomas,Hyderabad,Telangana,2023-05-16,New
17367,Aisha,Rao,Mumbai,Telangana,2024-05-28,Regular
17368,Priya,Lewis,Vijayawada,Delhi,2022-08-27,New
17369,Arjun,Verma,Bengaluru,West Bengal,2022-11-17,Regular
17370,Vikram,Singh,Mumbai,Rajasthan,2023-11-21,New
17371,Riya,Martin,Jaipur,West Bengal,2024-02-07,New
17372,Arjun,Kumar,Bengaluru,Karnataka,2021-12-19,Regular
17373,Sneha,Verma,Jaipur,Rajasthan,2023-07-28,New
17374,Rohan,Thomas,Delhi,Telangana,2025-03-18,New
17375,Kiran,Thomas,Vijayawada,Telangana,2021-04-14,New
17376,Sophia,Gupta,Mumbai,West Bengal,2022-06-14,New
17377,Kavya,Patel,Mumbai,Rajasthan,2023-05-04,Regular
17378,Kavya,Sharma,Mumbai,Delhi,2025-01-21,Regular
17379,Kiran,Reddy,Bengaluru,Karnataka,2025-03-30,New
17380,Kiran,Clark,Mumbai,Telangana,2023-08-01,New
17381,Meera,Thomas,Visakhapatnam,Rajasthan,2023-05-25,New
17382,Aarav,Brown,Hyderabad,Tamil Nadu,2022-10-26,Regular
17383,Sanjay,Smith,Delhi,West Bengal,2022-12-14,Regular
17384,Kavya,Rao,Kolkata,Tamil Nadu,2024-03-20,New
17385,Kavya,Patel,Bengaluru,Karnataka,2023-05-21,Premium
17386,Arjun,Sharma,Bengaluru,West Bengal,2023-06-04,New
17387,Riya,Taylor,Delhi,West Bengal,2024-09-12,Regular
17388,Neha,Sharma,Chennai,Maharashtra,2021-08-10,Regular
17389,Sanjay,Kumar,Jaipur,Delhi,2025-03-13,New
17390,Riya,Thomas,Bengaluru,Maharashtra,2024-02-02,New
17391,Sophia,Smith,Bengaluru,Delhi,2023-07-28,Regular
17392,Ananya,Mehta,Mumbai,Andhra Pradesh,2023-07-17,Regular
17393,Aditya,Singh,Mumbai,West Bengal,2023-07-12,Regular
17394,Aditya,Kumar,Bengaluru,Tamil Nadu,2023-06-25,Regular
17395,Sneha,Mehta,Kolkata,Karnataka,2022-07-15,Premium
17396,Aarav,Nair,Mumbai,West Bengal,2024-03-27,Regular
17397,Priya,Brown,Delhi,West Bengal,2022-02-09,Regular
17398,Aarav,Patel,Chennai,Tamil Nadu,2023-11-12,New
17399,Aarav,Singh,Hyderabad,Andhra Pradesh,2023-04-23,Premium
17400,Ananya,Kumar,Hyderabad,Maharashtra,2022-08-09,New
17401,Aisha,Verma,Hyderabad,Tamil Nadu,2024-07-10,New
17402,Olivia,Gupta,Visakhapatnam,Delhi,2022-05-25,Regular
17403,Arjun,Singh,Chennai,Karnataka,2023-11-22,Premium
17404,Sanjay,Brown,Mumbai,West Bengal,2022-02-06,New
17405,Ananya,Mehta,Delhi,Rajasthan,2021-11-17,New
17406,Sneha,Singh,Hyderabad,Rajasthan,2023-07-10,Premium
17407,Sophia,Taylor,Kolkata,Maharashtra,2025-04-11,Regular
17408,Meera,Rao,Delhi,Tamil Nadu,2022-04-25,Regular
17409,Neha,Rao,Vijayawada,Maharashtra,2021-07-03,Regular
17410,Arjun,Mehta,Bengaluru,Telangana,2021-07-12,Regular
17411,Arjun,Kumar,Hyderabad,West Bengal,2023-02-26,Premium
17412,Vikram,Verma,Vijayawada,Maharashtra,2024-06-06,New
17413,Meera,Smith,Mumbai,Telangana,2024-02-14,Regular
17414,Rohan,Kumar,Hyderabad,Delhi,2021-12-01,Regular
17415,Sanjay,Smith,Delhi,West Bengal,2024-08-28,Premium
17416,Meera,Sharma,Pune,Karnataka,2021-09-21,Regular
17417,Emma,Wilson,Jaipur,Maharashtra,2023-06-14,New
17418,Ananya,Sharma,Jaipur,Rajasthan,2024-09-20,Regular
17419,Olivia,Patel,Delhi,West Bengal,2024-07-16,Premium
17420,Aisha,Nair,Bengaluru,Andhra Pradesh,2024-01-29,Premium
17421,Aisha,Wilson,Vijayawada,Maharashtra,2022-06-14,New
17422,Olivia,Martin,Chennai,Maharashtra,2024-05-10,New
17423,Vikram,Mehta,Visakhapatnam,Maharashtra,2022-09-11,Regular
17424,Riya,Kumar,Kolkata,Maharashtra,2022-07-15,Regular
17425,Sophia,Nair,Mumbai,Karnataka,2023-05-03,New
17426,Sophia,Thomas,Jaipur,Telangana,2023-09-15,New
17427,Sneha,Reddy,Delhi,Andhra Pradesh,2021-12-01,New
17428,Riya,Martin,Mumbai,Delhi,2025-01-31,New
17429,Olivia,Nair,Bengaluru,Delhi,2024-10-19,New
17430,Olivia,Sharma,Kolkata,Delhi,2022-03-29,Premium
17431,Olivia,Taylor,Chennai,Maharashtra,2022-01-22,Regular
17432,Emma,Sharma,Bengaluru,Rajasthan,2021-04-21,New
17433,Kiran,Nair,Bengaluru,Maharashtra,2022-10-12,Regular
17434,Aisha,Patel,Kolkata,Delhi,2021-10-01,Regular
17435,Ananya,Smith,Jaipur,Delhi,2025-01-28,Regular
17436,Emma,Reddy,Chennai,Karnataka,2024-12-06,Premium
17437,Emma,Reddy,Chennai,Karnataka,2024-08-18,New
17438,Daniel,Brown,Kolkata,Karnataka,2022-03-27,Premium
17439,Sneha,White,Bengaluru,Tamil Nadu,2024-01-10,New
17440,Priya,Sharma,Hyderabad,Karnataka,2023-02-26,Regular
17441,Vikram,Mehta,Kolkata,Karnataka,2022-03-14,Premium
17442,Kavya,Clark,Delhi,Rajasthan,2023-05-06,Regular
17443,Sneha,Gupta,Hyderabad,Tamil Nadu,2021-09-22,New
17444,Neha,Mehta,Chennai,Andhra Pradesh,2025-03-17,New
17445,Meera,Clark,Bengaluru,Maharashtra,2021-09-20,New
17446,Olivia,Martin,Kolkata,Andhra Pradesh,2022-04-28,New
17447,Rahul,Gupta,Kolkata,Andhra Pradesh,2021-12-21,New
17448,Ananya,Thomas,Vijayawada,Andhra Pradesh,2023-04-15,New
17449,Aisha,Taylor,Hyderabad,Tamil Nadu,2023-12-12,Regular
17450,Emma,Brown,Visakhapatnam,Telangana,2025-03-13,New
17451,Riya,Verma,Chennai,Tamil Nadu,2022-09-14,Regular
17452,Riya,Walker,Jaipur,West Bengal,2021-11-19,Regular
17453,Olivia,Lewis,Visakhapatnam,West Bengal,2021-02-04,New
17454,Sophia,White,Pune,West Bengal,2023-08-15,Regular
17455,Kavya,Taylor,Vijayawada,Rajasthan,2025-04-16,Regular
17456,Sanjay,Nair,Kolkata,Karnataka,2021-04-12,Regular
17457,Sneha,Kumar,Vijayawada,Maharashtra,2025-05-13,Regular
17458,Aisha,Kumar,Hyderabad,Maharashtra,2022-02-25,Regular
17459,Rahul,White,Hyderabad,Karnataka,2024-12-24,Regular
17460,Riya,Nair,Jaipur,West Bengal,2021-04-21,Regular
17461,Neha,Kumar,Vijayawada,Telangana,2024-11-27,Regular
17462,Daniel,Singh,Kolkata,Rajasthan,2022-06-13,Regular
17463,Sanjay,Sharma,Mumbai,Telangana,2022-03-16,Regular
17464,Daniel,Brown,Pune,Telangana,2021-11-27,Regular
17465,Ananya,Smith,Mumbai,Karnataka,2021-08-02,Regular
17466,Sneha,Nair,Pune,Rajasthan,2024-07-01,Regular
17467,Meera,Martin,Kolkata,Andhra Pradesh,2021-04-21,Regular
17468,Sneha,Mehta,Vijayawada,Rajasthan,2023-01-12,New
17469,Daniel,White,Mumbai,Andhra Pradesh,2025-02-26,New
17470,Vikram,Thomas,Visakhapatnam,Rajasthan,2022-10-11,Regular
17471,Aisha,Reddy,Hyderabad,Maharashtra,2024-08-16,Regular
17472,Sophia,Gupta,Visakhapatnam,Telangana,2024-01-13,New
17473,Sanjay,Thomas,Kolkata,Maharashtra,2024-06-26,Premium
17474,Aditya,Brown,Delhi,Karnataka,2025-02-24,Regular
17475,Priya,Thomas,Mumbai,Karnataka,2021-06-06,Regular
17476,Aisha,Rao,Mumbai,West Bengal,2022-04-28,Regular
17477,Sophia,Sharma,Mumbai,Karnataka,2022-05-30,New
17478,Riya,Thomas,Jaipur,Tamil Nadu,2021-04-17,New
17479,Riya,Thomas,Hyderabad,Maharashtra,2021-06-19,New
17480,Ananya,Wilson,Kolkata,Telangana,2021-06-25,Regular
17481,Kavya,Verma,Jaipur,West Bengal,2025-02-28,New
17482,Sanjay,Sharma,Delhi,Andhra Pradesh,2024-10-03,Regular
17483,Priya,Martin,Kolkata,Delhi,2023-07-31,Regular
17484,Vikram,Taylor,Delhi,Telangana,2024-09-15,New
17485,Aarav,Taylor,Delhi,Andhra Pradesh,2022-07-05,Regular
17486,Olivia,Patel,Kolkata,Maharashtra,2023-01-31,Regular
17487,Emma,Martin,Jaipur,Tamil Nadu,2024-11-14,Regular
17488,Neha,Martin,Vijayawada,Rajasthan,2021-08-25,Premium
17489,Aarav,Lewis,Visakhapatnam,Andhra Pradesh,2021-08-23,New
17490,Arjun,Smith,Delhi,Maharashtra,2023-04-23,New
17491,Rahul,Martin,Vijayawada,Maharashtra,2022-02-09,Premium
17492,Aisha,Verma,Visakhapatnam,Rajasthan,2023-12-06,New
17493,Sanjay,Taylor,Chennai,Karnataka,2023-10-15,Regular
17494,Aditya,Taylor,Visakhapatnam,Maharashtra,2022-06-16,New
17495,Olivia,Thomas,Kolkata,Delhi,2021-07-05,Regular
17496,Olivia,Lewis,Pune,Tamil Nadu,2021-05-13,Regular
17497,Riya,Sharma,Vijayawada,Tamil Nadu,2022-12-10,Regular
17498,Rohan,Thomas,Bengaluru,Telangana,2022-05-31,New
17499,Sneha,Thomas,Kolkata,Tamil Nadu,2021-02-24,Regular
17500,Sanjay,Brown,Delhi,Tamil Nadu,2024-01-10,Premium
17501,Olivia,Brown,Visakhapatnam,Andhra Pradesh,2025-03-12,Regular
17502,Arjun,Martin,Kolkata,Tamil Nadu,2025-04-15,Premium
17503,Aisha,Mehta,Delhi,Karnataka,2021-07-08,Premium
17504,Neha,Verma,Delhi,Andhra Pradesh,2021-11-01,Regular
17505,Riya,Clark,Delhi,Tamil Nadu,2022-11-23,Regular
17506,Priya,Thomas,Visakhapatnam,Rajasthan,2025-01-03,Regular
17507,Vikram,Singh,Vijayawada,Telangana,2023-07-09,Premium
17508,Riya,Clark,Hyderabad,Telangana,2023-01-01,Regular
17509,Kavya,Rao,Delhi,Rajasthan,2025-01-21,New
17510,Priya,Kumar,Chennai,Telangana,2023-11-28,New
17511,Kiran,Lewis,Bengaluru,Telangana,2025-04-25,Regular
17512,Rohan,Singh,Visakhapatnam,West Bengal,2024-10-13,Premium
17513,Priya,Singh,Visakhapatnam,Tamil Nadu,2025-05-17,New
17514,Aditya,Gupta,Jaipur,Maharashtra,2023-06-11,Premium
17515,Aditya,Mehta,Mumbai,Maharashtra,2022-08-23,New
17516,Aditya,Patel,Pune,Tamil Nadu,2021-04-09,Regular
17517,Aarav,Patel,Vijayawada,Maharashtra,2024-03-13,Premium
17518,Daniel,Nair,Bengaluru,Tamil Nadu,2022-03-02,Premium
17519,Sanjay,Singh,Hyderabad,Karnataka,2021-01-18,Regular
17520,Vikram,Patel,Pune,Karnataka,2024-07-08,Premium
17521,Vikram,Walker,Kolkata,Telangana,2022-11-10,Regular
17522,Sophia,Smith,Pune,Delhi,2023-06-04,Premium
17523,Priya,Sharma,Chennai,Delhi,2024-06-08,Premium
17524,Rohan,Kumar,Delhi,Telangana,2022-06-11,Regular
17525,Ananya,Clark,Jaipur,Maharashtra,2024-07-30,New
17526,Arjun,Gupta,Chennai,West Bengal,2023-07-23,New
17527,Rohan,Patel,Pune,Telangana,2023-06-28,New
17528,Sanjay,Taylor,Mumbai,Tamil Nadu,2022-03-06,New
